Date,TAVG,TMAX,TMIN,TEMP
9/28/2000,86,102.3,78.7,91.8
9/29/2000,83,104.1,75.3,91.2
9/30/2000,82,104.1,82.3,93.5
10/1/2000,82,98.7,78.8,89.2
10/2/2000,82,96.9,78.8,86.6
10/3/2000,82,98.7,80.6,87
10/4/2000,83,95,75.2,85.1
10/5/2000,85,93.3,75.2,83.8
10/6/2000,87,93.3,73.4,84.5
10/7/2000,87,93.3,71.6,83.6
10/8/2000,85,93.3,71.5,83.9
10/9/2000,85,93.3,73.4,84.4
10/10/2000,86,98.7,73.4,86.6
10/11/2000,85,98.7,73.5,87.4
10/12/2000,85,100.5,73.5,88.2
10/13/2000,79,96.9,73.4,85.7
10/14/2000,78,98.7,73.4,86.5
10/15/2000,78,98.7,73.5,87.5
10/16/2000,81,98.7,75.2,86.9
10/17/2000,81,96.9,73.4,86.4
10/18/2000,80,89.7,71.7,80.8
10/19/2000,81,89.7,68,79.4
10/20/2000,80,91.5,69.7,81.1
10/21/2000,82,93.3,68,82.9
10/22/2000,82,93.3,66.3,82.5
10/23/2000,78,93.3,69.7,82.1
10/24/2000,76,95.1,71.6,83.3
10/25/2000,78,93.3,69.8,82.7
10/26/2000,79,95.1,69.8,83.8
10/27/2000,77,93.3,73.4,83.7
10/28/2000,74,89.7,71.6,79.8
10/29/2000,72,89.7,66.3,77.5
10/30/2000,73,91.5,64.4,79
10/31/2000,70,91.6,69.8,80.7
11/1/2000,67,91.5,69.8,80.5
11/2/2000,67,86.1,66.3,76.2
11/3/2000,62,84.3,64.4,74.1
11/4/2000,60,86.1,64.4,74.8
11/5/2000,62,82.4,64.4,73.2
11/6/2000,62,75.3,62.7,68.9
11/7/2000,62,75.3,57.3,67.8
11/8/2000,63,69.7,59.1,64.8
11/9/2000,67,69.9,57.3,62
11/10/2000,70,71.7,55.4,63.5
11/11/2000,65,73.5,53.6,64.3
11/12/2000,62,73.5,53.6,64.3
11/13/2000,67,75.3,53.6,64.7
11/14/2000,67,78.9,55.4,67.6
11/15/2000,66,80.7,64.4,71.3
11/16/2000,62,77,59.1,66.7
11/17/2000,57,64.5,62.6,63.8
11/18/2000,56,80.6,62.6,68
11/19/2000,58,75.2,64.5,68.3
11/20/2000,62,73.5,62.7,68
11/21/2000,65,69.8,48.6,60.7
11/22/2000,65,60.8,48.6,58
11/23/2000,67,59.1,55.5,56.8
11/24/2000,70,64.5,55.4,59.4
11/25/2000,71,68.1,57.3,62
11/26/2000,71,75.2,48.6,65.8
11/27/2000,66,71.7,48.6,65.5
11/28/2000,66,78.9,60.8,68.9
11/29/2000,65,80.6,64.4,71
11/30/2000,65,80.7,64.5,72.6
12/1/2000,61,84.3,62.7,73.4
12/2/2000,62,80.6,59.1,69.2
12/3/2000,67,80.6,60.9,69.5
12/4/2000,64,75.3,60.8,66.7
12/5/2000,65,75.3,60.8,66.4
12/6/2000,56,71.7,55.4,63.2
12/7/2000,55,73.5,55.4,63.9
12/8/2000,58,78.9,59,67.6
12/9/2000,63,72.7,62.6,65.9
12/10/2000,58,75.3,59.1,66.7
12/11/2000,56,64.5,53.6,59.1
12/12/2000,54,64.5,48.2,57.4
12/13/2000,54,69.8,50,59.7
12/14/2000,57,75.3,55.5,64
12/15/2000,62,68,51.8,60.7
12/16/2000,65,66.3,50,57.5
12/17/2000,64,64.5,46.4,56.2
12/18/2000,65,66.3,46.4,57
12/19/2000,67,69.9,48.2,58.5
12/20/2000,64,75.3,48.3,62.3
12/21/2000,57,80.6,57.2,68.3
12/22/2000,53,78.8,57.2,67.1
12/23/2000,54,78.9,57.3,67
12/24/2000,50,82.4,57.3,69.9
12/25/2000,52,77.7,57.2,66
12/26/2000,56,66.3,53.6,59.2
12/27/2000,56,62.7,46.4,54.5
12/28/2000,58,66.3,46.4,55.7
12/29/2000,59,64.5,44.6,52.5
12/30/2000,57,68.1,41,54.7
12/31/2000,56,71.7,42.8,56.1
1/1/2001,55,71.7,44.6,58.9
1/2/2001,58,71.7,46.4,58.9
1/3/2001,54,73.5,48.2,59.9
1/4/2001,51,70.4,48.2,59.4
1/5/2001,53,66.3,48.2,57.9
1/6/2001,53,66.3,49.2,58.3
1/7/2001,54,69.8,53.6,59.3
1/8/2001,55,60.8,50.1,56.4
1/9/2001,53,59.1,46.4,52.2
1/10/2001,53,62.6,48.2,54
1/11/2001,58,64.5,44.6,54.8
1/12/2001,58,68.1,44.6,56.2
1/13/2001,60,68.1,42.8,57.5
1/14/2001,62,66.2,44.6,56.3
1/15/2001,56,68.1,42.8,55.5
1/16/2001,55,73.4,44.6,57.9
1/17/2001,59,75.3,44.6,59.2
1/18/2001,63,80.7,44.6,61.2
1/19/2001,57,78.9,51.8,64.7
1/20/2001,54,68.1,50,58.4
1/21/2001,58,68,46.4,58.5
1/22/2001,49,71.6,50,60.4
1/23/2001,47,75.8,50.1,63.9
1/24/2001,46,66.3,53.6,59.2
1/25/2001,47,64.5,46.4,55.5
1/26/2001,48,75.2,50,60.8
1/27/2001,52,57.3,44.7,50.8
1/28/2001,56,59.1,39.2,48.6
1/29/2001,62,60.8,35.6,49.1
1/30/2001,60,62.6,37.4,49.9
1/31/2001,56,62.7,35.7,50.8
2/1/2001,55,68.1,39.2,53.7
2/2/2001,56,73.5,41,57.8
2/3/2001,60,81.2,42.9,62.8
2/4/2001,65,73.5,50,62.3
2/5/2001,58,68.1,48.2,58.4
2/6/2001,55,66.3,50,58
2/7/2001,53,66.3,44.7,56.9
2/8/2001,56,71.6,51.9,61.3
2/9/2001,64,78.9,55.4,66.1
2/10/2001,63,69.9,53.6,60.9
2/11/2001,61,68,48.2,57.7
2/12/2001,65,66.8,44.7,55.8
2/13/2001,64,69.9,44.6,58.3
2/14/2001,58,77,51.8,64.3
2/15/2001,67,69.9,59,64.4
2/16/2001,63,71.7,55.4,62.8
2/17/2001,56,75.2,55.4,65.3
2/18/2001,58,77.1,60.8,68
2/19/2001,58,69.9,48.2,59.8
2/20/2001,61,80.6,51.9,67.4
2/21/2001,62,71.6,59,66.8
2/22/2001,63,62.7,53.7,57.9
2/23/2001,66,69.8,50.1,59.2
2/24/2001,67,71.7,46.4,60.5
2/25/2001,73,73.4,48.2,62.3
2/26/2001,76,75.3,51.8,64.7
2/27/2001,70,78.9,51.8,66.2
2/28/2001,73,78.9,55.4,67.9
3/1/2001,74,80.6,57.2,69.2
3/2/2001,74,87.9,62.6,75.2
3/3/2001,76,89.7,64.4,77.1
3/4/2001,79,78.9,69.8,72.5
3/5/2001,76,82.4,64.4,73.2
3/6/2001,68,84.3,62.7,75.3
3/7/2001,70,80.7,48.7,72.6
3/8/2001,75,89.7,66.2,77.6
3/9/2001,71,91.5,64.5,80.7
3/10/2001,69,89.7,66.3,78.1
3/11/2001,70,78.8,60.8,70.3
3/12/2001,69,82.5,59,72.2
3/13/2001,69,84.3,64.5,75.4
3/14/2001,69,84.3,68,74.6
3/15/2001,67,82.5,59,70.5
3/16/2001,72,82.5,59,72.2
3/17/2001,65,80.6,66.2,72.2
3/18/2001,68,80.7,57.3,69.2
3/19/2001,74,80.7,59.1,70.9
3/20/2001,70,75.3,57.3,66.2
3/21/2001,69,80.7,62.6,73.3
3/22/2001,69,72.6,48.6,65.7
3/23/2001,73,80.6,60.8,70.9
3/24/2001,75,89.7,62.6,75.4
3/25/2001,77,80.6,64.5,74.3
3/26/2001,78,80.6,60.8,70.9
3/27/2001,76,82.4,60.9,72
3/28/2001,79,86.1,60.8,73.7
3/29/2001,78,87.9,62.6,76
3/30/2001,79,91.5,62.7,79.1
3/31/2001,81,91.5,66.2,80.2
4/1/2001,83,93.3,68,81.7
4/2/2001,84,93.3,66.2,80.6
4/3/2001,85,93.3,66.2,80.9
4/4/2001,75,95.1,60.9,81.2
4/5/2001,74,95.1,69.8,82.7
4/6/2001,76,96.9,71.5,85
4/7/2001,84,100.4,75.2,87.5
4/8/2001,76,98.7,73.4,86
4/9/2001,78,86,68,77.6
4/10/2001,82,84.3,62.6,75.3
4/11/2001,86,91.4,64.3,78.4
4/12/2001,79,98.7,71.6,85.4
4/13/2001,75,87.8,69.8,78.5
4/14/2001,80,89.7,66.2,80
4/15/2001,83,96.8,73.4,84.4
4/16/2001,79,100.5,73.4,87.8
4/17/2001,80,89.7,69.9,82.6
4/18/2001,83,87.9,64.4,77.2
4/19/2001,87,93.3,66.2,81.3
4/20/2001,90,98.6,73.5,86.4
4/21/2001,82,91.4,76.7,82.5
4/22/2001,81,86.1,75.3,81.5
4/23/2001,84,98.6,69.9,84.5
4/24/2001,84,100.5,73.4,88.1
4/25/2001,84,104.1,78.8,91.8
4/26/2001,85,93.3,78.8,85.1
4/27/2001,90,95.1,69.8,83.1
4/28/2001,86,98.6,73.4,85.2
4/29/2001,86,98.7,48.9,84.7
4/30/2001,88,100.4,73.4,86
5/1/2001,84,104.1,78.7,88.1
5/2/2001,87,102.3,80.6,91.3
5/3/2001,92,98.6,78.8,89.5
5/4/2001,84,98.6,71.7,87.2
5/5/2001,86,102.3,78.8,90.2
5/6/2001,89,96.9,75.2,86.3
5/7/2001,92,102.3,71.6,88.4
5/8/2001,94,105.9,78.8,93.9
5/9/2001,93,96.9,75.2,87
5/10/2001,97,100.5,75.2,88.5
5/11/2001,94,102.3,78.8,90.5
5/12/2001,93,105.9,78.8,92.6
5/13/2001,91,107.7,78.8,94.6
5/14/2001,92,107.7,78.9,96
5/15/2001,94,109.5,84.2,98.4
5/16/2001,91,107.7,84.2,95.9
5/17/2001,90,105.9,80.7,94.3
5/18/2001,92,104.1,80.6,94.2
5/19/2001,92,105.9,80.6,94.3
5/20/2001,92,105.9,80.6,95.3
5/21/2001,91,104.1,82.4,94.2
5/22/2001,88,102.3,78.8,91.7
5/23/2001,92,104.1,75.3,92.5
5/24/2001,93,105.8,76.4,94.5
5/25/2001,91,104.1,77.1,94.1
5/26/2001,92,104.1,80.6,92.8
5/27/2001,91,102.2,80.5,90.6
5/28/2001,91,104.1,80.6,92.8
5/29/2001,90,104.1,84.2,94.5
5/30/2001,95,105.9,77,93.4
5/31/2001,96,107.7,78.8,94.1
6/1/2001,94,100.5,80.6,92.5
6/2/2001,94,104.1,80.6,92
6/3/2001,95,105.9,80.6,93.3
6/4/2001,94,109.4,82.5,96.5
6/5/2001,92,109.5,86.2,98.2
6/6/2001,91,107.7,82.4,95.6
6/7/2001,89,109.5,80.6,96.7
6/8/2001,91,109.5,82.4,96.7
6/9/2001,91,105.9,84.3,96.8
6/10/2001,93,105.8,82.4,94
6/11/2001,95,104.1,82.4,92.9
6/12/2001,94,104,82.3,92.2
6/13/2001,95,104.1,78.8,93.3
6/14/2001,93,105.8,78.8,92.7
6/15/2001,93,105.9,84.1,95
6/16/2001,94,107.7,78.9,95.7
6/17/2001,96,107.7,82.4,96.1
6/18/2001,98,107.7,78,95.5
6/19/2001,93,105.9,82.5,95.5
6/20/2001,95,105.9,80.6,95
6/21/2001,95,105.9,80.6,94.6
6/22/2001,96,107.7,80.7,97.4
6/23/2001,96,109.4,87.9,98.8
6/24/2001,96,105.9,84.3,96.9
6/25/2001,96,107.7,84.2,96.3
6/26/2001,95,109.5,82.4,97.3
6/27/2001,96,109.5,80.7,97.5
6/28/2001,97,109.5,82.4,98
6/29/2001,96,109.5,84.2,98.5
6/30/2001,95,107.7,84.2,97.6
7/1/2001,94,109.4,84.2,97.7
7/2/2001,96,107.7,82.4,97.7
7/3/2001,96,109.5,84.2,98.9
7/4/2001,95,107.7,84.2,96.6
7/5/2001,96,107.7,80.7,95.8
7/6/2001,95,107.7,80.6,96.1
7/7/2001,95,109.5,80.7,96.9
7/8/2001,95,107.7,82.4,97.6
7/9/2001,95,107.7,82.4,97.4
7/10/2001,97,105.9,86,96.9
7/11/2001,96,107.7,84.2,96.7
7/12/2001,98,107.7,82.4,97.2
7/13/2001,100,109.5,84.2,97
7/14/2001,100,107.7,84.1,97.1
7/15/2001,100,109.5,87.8,98.7
7/16/2001,100,109.5,86,98.5
7/17/2001,100,113.1,84.2,100.4
7/18/2001,99,113,87.8,100.9
7/19/2001,98,113.1,87.8,100.8
7/20/2001,100,111.3,89.6,100.9
7/21/2001,102,111.3,89.7,102.4
7/22/2001,100,113.1,89.6,102.2
7/23/2001,99,111.3,86,100.5
7/24/2001,99,111.3,87.7,100.3
7/25/2001,99,111.3,93,101.6
7/26/2001,100,111.3,89.5,101.3
7/27/2001,99,111.3,89.6,101.4
7/28/2001,98,113.1,82.5,100.5
7/29/2001,100,111.3,89.6,101
7/30/2001,102,114.9,87.8,101.2
7/31/2001,100,113.1,86,101
8/1/2001,100,111.2,91.4,101.9
8/2/2001,100,109.5,89.6,99.9
8/3/2001,100,113.1,93.2,102.8
8/4/2001,100,114.9,89.6,103
8/5/2001,102,116.6,89.6,101.8
8/6/2001,101,114.8,93.1,103.7
8/7/2001,102,114.8,89.6,103.1
8/8/2001,101,113.1,89.5,102.6
8/9/2001,103,113.1,91.3,102.6
8/10/2001,100,114.9,91.4,103.6
8/11/2001,99,114.9,91.5,102.6
8/12/2001,98,114.9,89.6,103.8
8/13/2001,97,111.3,93.2,103.1
8/14/2001,96,114.9,96.8,104.8
8/15/2001,96,111.3,87.8,101.8
8/16/2001,97,111.3,91.4,100.2
8/17/2001,99,111.3,89.5,99.7
8/18/2001,98,109.5,84.2,98.8
8/19/2001,98,111.2,84.2,98
8/20/2001,96,109.5,82.4,97.9
8/21/2001,96,111.3,86.1,99.8
8/22/2001,93,111.3,87.9,99.9
8/23/2001,93,111.3,86.1,99.9
8/24/2001,94,111.3,87.8,99.3
8/25/2001,96,109.5,84.2,98.6
8/26/2001,94,109.5,85.9,98.2
8/27/2001,97,107.7,80.6,95.3
8/28/2001,96,107.6,78.8,94.5
8/29/2001,95,107.6,80.6,94.2
8/30/2001,96,107.7,84.2,97
8/31/2001,96,107.7,86,96.7
9/1/2001,97,109.5,78.9,97.9
9/2/2001,98,107.7,87.8,98.1
9/3/2001,95,109.4,82.5,96.4
9/4/2001,92,109.5,86,98.1
9/5/2001,91,111.3,82.4,99.3
9/6/2001,89,109.5,82.4,98.5
9/7/2001,89,111.3,89.6,100.5
9/8/2001,89,107.7,84.3,96.9
9/9/2001,90,105.8,82.4,94.9
9/10/2001,91,104.1,82.4,93.3
9/11/2001,90,104.1,80.6,91.9
9/12/2001,90,102.3,78.7,91.4
9/13/2001,89,102.3,77,91.2
9/14/2001,90,102.3,80.7,92.7
9/15/2001,91,104.1,77.1,93.6
9/16/2001,92,104,80.6,92.6
9/17/2001,91,105.9,78.9,93
9/18/2001,90,102.3,77,90.6
9/19/2001,90,102.3,82.3,92.1
9/20/2001,91,105.9,80.6,94
9/21/2001,89,105.9,82.4,94.8
9/22/2001,90,104,82.4,93.2
9/23/2001,90,102.3,80.5,92.6
9/24/2001,90,104.1,75.3,92.5
9/25/2001,91,105.8,75.3,92.8
9/26/2001,90,104.1,77,91.9
9/27/2001,84,104.1,75.3,91.3
9/28/2001,81,105.9,78.8,92.8
9/29/2001,81,105.8,73.5,93
9/30/2001,79,105.9,78.8,93.1
10/1/2001,79,105.9,80.6,92.9
10/2/2001,78,93.3,75.3,85.2
10/3/2001,79,95.1,73.4,83.1
10/4/2001,79,95.1,73.4,83.2
10/5/2001,78,93.3,69.8,82.1
10/6/2001,78,95.1,66.1,80.2
10/7/2001,82,93.3,64.5,81.3
10/8/2001,84,93.3,69.8,82.1
10/9/2001,84,93.3,68.1,81
10/10/2001,83,93.3,66.2,81.2
10/11/2001,83,93.2,66.2,82
10/12/2001,80,96.9,64.5,83.7
10/13/2001,83,98.7,71.7,85.5
10/14/2001,83,98.7,71.7,86.3
10/15/2001,82,98.6,69.8,85.3
10/16/2001,80,98.6,71.6,84.9
10/17/2001,80,94.4,73.3,83.4
10/18/2001,81,96.9,71.6,84.2
10/19/2001,81,100.5,71.6,85.9
10/20/2001,80,98.6,73.3,86.2
10/21/2001,82,96.8,71.6,84.3
10/22/2001,83,96.9,69.7,83
10/23/2001,80,96.9,64.5,83.3
10/24/2001,80,93.3,73.4,84.1
10/25/2001,78,93.3,73.4,82.6
10/26/2001,79,95.1,71.6,84.3
10/27/2001,74,96.8,71.7,85.9
10/28/2001,71,95.1,69.9,82.7
10/29/2001,69,96.9,64.5,81.7
10/30/2001,72,95.1,62.7,82
10/31/2001,71,95.1,64.5,80.9
11/1/2001,72,87.8,68,76.9
11/2/2001,74,84.2,62.6,73.6
11/3/2001,72,87.9,60.9,75.6
11/4/2001,68,91.4,60.7,75.3
11/5/2001,72,89.7,59,75.2
11/6/2001,72,89.7,60.8,75.4
11/7/2001,67,89.7,62.5,75.4
11/8/2001,67,84.3,60.9,73.6
11/9/2001,65,86.1,62.6,74.5
11/10/2001,63,87.9,60.8,74.6
11/11/2001,62,89.7,62.5,74.8
11/12/2001,67,80.6,62.6,70.4
11/13/2001,68,78.9,55.5,68.5
11/14/2001,55,80.6,57.2,69.2
11/15/2001,55,78.9,55.4,67
11/16/2001,62,78.9,50.1,64.9
11/17/2001,68,84.3,50.1,66.9
11/18/2001,67,78.9,60.8,69.4
11/19/2001,59,66.2,51.8,58.1
11/20/2001,63,64.5,44.7,55.7
11/21/2001,70,75.3,48.3,63
11/22/2001,71,82.5,53.7,68.3
11/23/2001,66,80.6,60.9,69.5
11/24/2001,62,69.9,53.6,61.7
11/25/2001,66,73.5,53.6,63.3
11/26/2001,72,84.3,55.5,69.7
11/27/2001,66,87.9,57.3,72.7
11/28/2001,69,80.6,55.5,67.9
11/29/2001,73,71.6,59,64.4
11/30/2001,69,75.2,57.3,66.6
12/1/2001,64,84.3,59.1,72.5
12/2/2001,71,77.1,62.7,68.7
12/3/2001,73,78.9,60.9,69.6
12/4/2001,70,84.2,62.6,73.5
12/5/2001,69,80.5,64.5,72.3
12/6/2001,71,75.2,57.3,66.5
12/7/2001,72,80.7,62.6,70.9
12/8/2001,72,86,66.2,75.1
12/9/2001,72,84.2,62.7,73
12/10/2001,69,82.4,64.4,72.6
12/11/2001,62,82.5,64.4,73.5
12/12/2001,59,84.3,64.5,73.8
12/13/2001,61,86.1,60.9,74
12/14/2001,68,87.8,62.6,75.3
12/15/2001,70,84.2,62.6,73
12/16/2001,59,66.3,60.9,63.9
12/17/2001,54,66.3,51.9,60.3
12/18/2001,60,71.7,51.9,62.1
12/19/2001,63,80.7,59,69.5
12/20/2001,64,84.2,60.8,71.9
12/21/2001,63,68.1,55.4,61.8
12/22/2001,63,64.4,48.2,55.6
12/23/2001,63,73.4,51.8,60.8
12/24/2001,64,78.8,53.7,65.1
12/25/2001,64,78.9,53.6,66.1
12/26/2001,63,78.9,53.6,65.2
12/27/2001,59,75.3,51.9,64.1
12/28/2001,61,77.1,51.9,65.6
12/29/2001,65,78.9,57.2,67
12/30/2001,61,78.9,51.9,66.5
12/31/2001,57,77.1,51.9,65.6
1/1/2002,62,68,57.3,62.9
1/2/2002,67,71.6,55.5,62.5
1/3/2002,58,77.1,48.6,62.4
1/4/2002,52,68.1,57.3,62.9
1/5/2002,55,59.6,53.7,57.2
1/6/2002,59,68.1,57.3,61.2
1/7/2002,49,75.3,59.1,67.6
1/8/2002,47,68,55.4,62
1/9/2002,50,60.8,50,54.1
1/10/2002,52,60.9,48.3,54.7
1/11/2002,57,66.3,53.7,59.8
1/12/2002,54,59,46.4,51.5
1/13/2002,51,57.3,39.3,49.2
1/14/2002,53,60.9,42.8,51
1/15/2002,60,62.7,41.1,52.5
1/16/2002,60,73.5,44.7,58
1/17/2002,54,68.1,44.7,56.2
1/18/2002,58,62.7,44.6,53.7
1/19/2002,51,66.3,42.8,54
1/20/2002,52,73.5,42.9,60.3
1/21/2002,53,71.7,51.9,61.8
1/22/2002,56,64.5,44.7,55.5
1/23/2002,61,73.5,46.5,59.9
1/24/2002,62,60.8,46.4,52.9
1/25/2002,57,60.9,46.5,52.6
1/26/2002,52,66.3,41.1,53.6
1/27/2002,51,68.1,42.9,57
1/28/2002,55,77.1,50,61.7
1/29/2002,55,73.5,55.4,63.2
1/30/2002,57,66.3,50.1,58.7
1/31/2002,54,64.4,46.4,54.8
2/1/2002,53,62.7,37.5,52.1
2/2/2002,55,64.5,48.2,56
2/3/2002,63,66.2,48.3,56.5
2/4/2002,64,71.6,48.2,58.9
2/5/2002,62,68,46.4,56.1
2/6/2002,65,68,42.8,55.9
2/7/2002,70,69.8,42.8,56.9
2/8/2002,71,78.9,48.2,63.7
2/9/2002,64,80.6,51.8,66.1
2/10/2002,61,75.3,51.8,64.6
2/11/2002,59,78.9,53.6,66.5
2/12/2002,62,82.5,60.9,70.6
2/13/2002,58,84.3,64.4,73.1
2/14/2002,60,73.5,59.1,66
2/15/2002,53,71.7,51.8,62.1
2/16/2002,54,71.7,50.1,61.5
2/17/2002,62,75.3,50,63.6
2/18/2002,70,66.3,55.5,60.7
2/19/2002,76,71.6,53.7,61
2/20/2002,77,66.2,46.4,55.9
2/21/2002,70,69.8,41.1,56.5
2/22/2002,67,77.1,50,63.5
2/23/2002,60,84.3,57.2,69.4
2/24/2002,56,91.5,62.7,76.8
2/25/2002,50,87.8,69.9,77.6
2/26/2002,59,84.2,62.6,72.5
2/27/2002,62,80.6,62.6,69.3
2/28/2002,67,72.2,55.5,62.2
3/1/2002,63,69.9,50.1,57.8
3/2/2002,67,53.6,48.3,51.5
3/3/2002,68,69.8,50.1,58.5
3/4/2002,59,73.5,48.3,62.4
3/5/2002,63,78.9,53.7,67.3
3/6/2002,65,71.7,59.1,65.9
3/7/2002,65,77.1,57.2,67.5
3/8/2002,68,78.9,59.1,69.2
3/9/2002,71,69.9,55.5,61.1
3/10/2002,74,75.3,50.1,63.8
3/11/2002,78,78.9,51.8,66.2
3/12/2002,73,78.9,51.5,66.7
3/13/2002,69,80.7,53.7,69
3/14/2002,71,84.3,53.7,71.6
3/15/2002,81,87.8,60.9,74.7
3/16/2002,72,91.5,66.3,78.6
3/17/2002,72,87.8,64.5,74.4
3/18/2002,74,82.5,59.1,70.3
3/19/2002,78,82.5,55.5,71
3/20/2002,82,96.9,64.4,80.8
3/21/2002,80,82.4,66.3,75.6
3/22/2002,78,87.8,57.3,73.3
3/23/2002,77,87.9,62.7,74.7
3/24/2002,72,89.7,68.1,78.4
3/25/2002,71,95.1,68.1,81.9
3/26/2002,66,95.1,75.2,83.4
3/27/2002,75,93.3,69.9,79.8
3/28/2002,84,90.2,66.3,78.3
3/29/2002,70,84.3,62.6,74.4
3/30/2002,67,86.1,66.1,75.6
3/31/2002,72,77,60.9,67.6
4/1/2002,75,87.8,59.1,73.7
4/2/2002,79,99.2,71.7,84
4/3/2002,82,81.5,64.5,73.1
4/4/2002,80,78.9,55.5,68.4
4/5/2002,71,84.3,60.8,72.6
4/6/2002,69,87.9,59.1,75.2
4/7/2002,70,93.3,62.7,78.9
4/8/2002,74,95.1,75.2,84.2
4/9/2002,76,87.8,69.9,80.9
4/10/2002,78,89.4,66.3,74.5
4/11/2002,82,84.3,62.7,69.7
4/12/2002,84,80.7,59.1,69.8
4/13/2002,86,87.9,57.3,74.1
4/14/2002,87,89.6,62.7,77.6
4/15/2002,79,89.7,64.5,77.8
4/16/2002,79,95.1,62.7,81.6
4/17/2002,76,98.7,68.1,85
4/18/2002,76,100.5,68.1,86.2
4/19/2002,79,100.5,73.5,87.9
4/20/2002,87,89.7,69.9,80.1
4/21/2002,87,93.3,66.2,80.4
4/22/2002,86,89.6,64.5,77.2
4/23/2002,89,87.9,62.7,76.7
4/24/2002,90,93.3,64.5,79.8
4/25/2002,89,102.3,71.6,87.5
4/26/2002,88,102.2,75.1,89.6
4/27/2002,89,100.5,73.5,87.4
4/28/2002,88,105.8,68.1,89.9
4/29/2002,82,105.9,69.9,91.3
4/30/2002,83,104.1,75.2,89.8
5/1/2002,84,104.1,77,89.9
5/2/2002,84,104.1,77.1,90.2
5/3/2002,89,102.3,73.5,90
5/4/2002,93,96.8,75.2,85.3
5/5/2002,95,95.1,69.9,83.9
5/6/2002,94,96.8,71.7,85
5/7/2002,94,98.7,71.7,86.3
5/8/2002,88,100.5,77,89.9
5/9/2002,85,105.9,75.3,92.4
5/10/2002,91,107.7,82.4,96
5/11/2002,91,107.6,84.2,95.6
5/12/2002,89,107.7,84.2,96
5/13/2002,93,100.5,80.6,90.4
5/14/2002,97,96.9,75.2,87.4
5/15/2002,97,105.9,78.7,92.5
5/16/2002,92,105.8,80.6,92.7
5/17/2002,92,102.3,77.1,89.8
5/18/2002,93,107.7,80.6,94
5/19/2002,96,111.3,84.2,98.3
5/20/2002,94,111.3,84.2,99.9
5/21/2002,96,105.8,84.2,94.9
5/22/2002,95,104.1,80.7,92.6
5/23/2002,93,109.5,77.1,94.1
5/24/2002,98,109.5,78.9,96.8
5/25/2002,94,109.5,82.3,96.7
5/26/2002,94,111.2,82.4,97.7
5/27/2002,97,107.7,80.7,96.2
5/28/2002,96,107.7,80.6,94.1
5/29/2002,96,113.1,82.4,99.5
5/30/2002,94,105.9,87.8,96.7
5/31/2002,97,105.9,82.4,95.2
6/1/2002,94,111.3,80.7,98.1
6/2/2002,91,111.3,82.4,97.7
6/3/2002,90,109.5,87.6,98.7
6/4/2002,92,105.9,84.2,96.5
6/5/2002,94,109.5,82.5,97.8
6/6/2002,93,107.6,84.3,95.9
6/7/2002,94,102.3,77.1,92.4
6/8/2002,96,104.1,77.1,91.6
6/9/2002,95,105.9,77.1,93.7
6/10/2002,95,105.9,86.1,95.5
6/11/2002,96,107.7,80.7,94.6
6/12/2002,96,109.5,75.3,94.3
6/13/2002,95,109.5,77.1,95.7
6/14/2002,99,109.5,78.9,97.5
6/15/2002,96,111.2,82.4,96.8
6/16/2002,92,109.5,84.2,98
6/17/2002,94,109.5,80.7,97.4
6/18/2002,93,109.5,78.9,94.6
6/19/2002,94,112.7,84.2,100.5
6/20/2002,95,111.2,80.7,98.7
6/21/2002,95,107.7,77.1,93.3
6/22/2002,96,105.9,84.2,95.1
6/23/2002,97,104.1,78.9,94.3
6/24/2002,96,107.6,78.9,94.9
6/25/2002,97,107.7,80.7,95.6
6/26/2002,96,107.7,80.7,95.8
6/27/2002,96,109.5,80.7,96.9
6/28/2002,95,111.2,80.7,98
6/29/2002,97,109.4,80.3,97.3
6/30/2002,99,111.3,78.9,97.5
7/1/2002,98,109.5,77.1,96.9
7/2/2002,100,107.7,82.4,96.8
7/3/2002,100,109.5,78.9,96.6
7/4/2002,100,113,87.7,99.1
7/5/2002,98,114.8,80.7,99.5
7/6/2002,97,113.1,80.7,98.5
7/7/2002,97,116.7,84.3,101.3
7/8/2002,97,114.9,84.3,101.1
7/9/2002,98,114.9,86.1,101.1
7/10/2002,95,111.3,89.5,99.9
7/11/2002,97,111.3,80.7,98.2
7/12/2002,98,111.3,80.7,98.3
7/13/2002,100,111.3,80.7,98.1
7/14/2002,100,113.1,80.7,99
7/15/2002,101,109.5,84.2,96.8
7/16/2002,101,109.5,80.7,97.7
7/17/2002,102,111.2,82.5,99.2
7/18/2002,102,113.1,84.3,101
7/19/2002,101,113.1,89.6,101.9
7/20/2002,101,114.9,84.3,102.1
7/21/2002,99,114.9,84.3,101.5
7/22/2002,98,116.7,87.9,103.3
7/23/2002,94,116.7,86.1,102.7
7/24/2002,93,114.9,87.9,101.2
7/25/2002,95,114.9,86.1,101.4
7/26/2002,96,111.3,86.1,99.9
7/27/2002,98,109.4,89.6,100.2
7/28/2002,98,109.4,82.5,96.2
7/29/2002,97,107.6,78.9,94.6
7/30/2002,96,107.7,78.9,95.1
7/31/2002,97,109.4,82.5,95.9
8/1/2002,98,111.3,82.5,98.6
8/2/2002,97,111.3,86.1,100
8/3/2002,95,111.3,82.5,98
8/4/2002,95,111.3,82.5,97.6
8/5/2002,94,113.1,80.7,98.5
8/6/2002,94,111.3,84.3,98.7
