Date,TAVG,TMAX,TMIN
4/16/1999,76,88,64
4/17/1999,74,88,63
4/18/1999,80,,64
4/19/1999,81,92,
4/20/1999,76,,65
4/21/1999,77,92,63
4/22/1999,81,103,
4/23/1999,84,106,64
4/24/1999,84,105,67
4/25/1999,85,103,69
4/26/1999,87,102,73
4/27/1999,87,105,71
4/28/1999,87,107,71
4/29/1999,89,111,
4/30/1999,88,106,
5/1/1999,86,,
5/2/1999,85,,
5/3/1999,83,93,73
5/4/1999,84,95,
5/5/1999,83,,
5/6/1999,84,100,
5/7/1999,84,104,70
5/8/1999,85,106,69
5/9/1999,87,,
5/10/1999,88,,70
5/11/1999,92,109,80
5/12/1999,89,107,
5/13/1999,94,116,71
5/14/1999,93,110,74
5/15/1999,90,106,78
5/16/1999,87,,78
5/17/1999,86,101,
5/18/1999,85,105,71
5/19/1999,86,105,70
5/20/1999,84,100,69
5/21/1999,88,105,74
5/22/1999,84,96,
5/23/1999,85,,
5/24/1999,89,104,
5/25/1999,91,110,
5/26/1999,90,111,
5/27/1999,91,112,
5/28/1999,87,108,
5/29/1999,91,111,75
5/30/1999,94,,73
5/31/1999,93,113,
6/1/1999,95,113,74
6/2/1999,97,116,78
6/3/1999,99,,
6/4/1999,96,111,78
6/5/1999,94,,78
6/6/1999,93,104,80
6/7/1999,93,108,81
6/8/1999,93,114,80
6/9/1999,89,110,73
6/10/1999,93,111,74
6/11/1999,94,113,78
6/12/1999,96,,78
6/13/1999,96,119,78
6/14/1999,93,106,78
6/15/1999,94,112,79
6/16/1999,91,111,79
6/17/1999,94,110,82
6/18/1999,96,,
6/19/1999,94,108,84
6/20/1999,93,107,
6/21/1999,94,,82
6/22/1999,94,111,
6/23/1999,93,108,79
6/24/1999,92,106,77
6/25/1999,92,106,79
6/26/1999,91,102,79
6/27/1999,94,109,76
6/28/1999,97,110,87
6/29/1999,99,108,85
6/30/1999,97,112,83
7/1/1999,95,108,
7/2/1999,94,108,
7/3/1999,95,111,76
7/4/1999,94,113,
7/5/1999,91,102,
7/6/1999,93,107,80
7/7/1999,95,,87
7/8/1999,92,102,86
7/9/1999,93,104,85
7/10/1999,94,104,86
7/11/1999,95,108,87
7/12/1999,94,110,84
7/13/1999,96,111,80
7/14/1999,94,104,89
7/15/1999,99,115,90
7/16/1999,95,110,
7/17/1999,96,111,86
7/18/1999,96,111,84
7/19/1999,98,,88
7/20/1999,97,114,87
7/21/1999,102,118,
7/22/1999,96,114,
7/23/1999,96,108,
7/24/1999,94,108,
7/25/1999,94,102,83
7/26/1999,93,,
7/27/1999,93,107,79
7/28/1999,91,110,
7/29/1999,94,110,77
7/30/1999,96,115,79
7/31/1999,97,111,
8/1/1999,98,117,81
8/2/1999,96,111,85
8/3/1999,96,113,
8/4/1999,98,114,81
8/5/1999,98,114,
8/6/1999,99,,81
8/7/1999,97,118,83
8/8/1999,99,118,83
8/9/1999,98,119,
8/10/1999,98,115,
8/11/1999,95,109,82
8/12/1999,94,105,
8/13/1999,97,114,
8/14/1999,99,116,81
8/15/1999,98,117,85
8/16/1999,99,,87
8/17/1999,101,113,91
8/18/1999,99,112,
8/19/1999,96,108,
8/20/1999,95,,83
8/21/1999,95,,81
8/22/1999,97,115,83
8/23/1999,96,111,
8/24/1999,94,,
8/25/1999,93,104,
8/26/1999,93,107,83
8/27/1999,92,105,
8/28/1999,94,107,85
8/29/1999,91,107,81
8/30/1999,92,109,
8/31/1999,91,109,78
9/1/1999,96,,
9/2/1999,94,108,79
9/3/1999,94,109,77
9/4/1999,92,113,
9/5/1999,95,,80
9/6/1999,93,114,79
9/7/1999,92,111,76
9/8/1999,89,,
9/9/1999,89,,
9/10/1999,89,104,74
9/11/1999,93,110,78
9/12/1999,91,108,
9/13/1999,87,104,77
9/14/1999,87,,76
9/15/1999,88,100,77
9/16/1999,87,,
9/17/1999,89,105,
9/18/1999,89,105,77
9/19/1999,88,105,75
9/20/1999,90,105,81
9/21/1999,89,103,
9/22/1999,89,102,76
9/23/1999,89,103,76
9/24/1999,90,,79
9/25/1999,89,,82
9/26/1999,90,101,
9/27/1999,89,101,
9/28/1999,89,101,
9/29/1999,88,101,
9/30/1999,90,103,
10/1/1999,91,107,76
10/2/1999,86,107,
10/3/1999,85,107,70
10/4/1999,84,103,68
10/5/1999,85,101,69
10/6/1999,83,103,70
10/7/1999,87,103,
10/8/1999,85,97,73
10/9/1999,83,,
10/10/1999,82,102,71
10/11/1999,84,97,69
10/12/1999,86,105,
10/13/1999,84,104,71
10/14/1999,85,101,71
10/15/1999,82,,
10/16/1999,83,99,69
10/17/1999,85,,70
10/18/1999,84,97,70
10/19/1999,83,97,
10/20/1999,81,94,71
10/21/1999,82,95,71
10/22/1999,83,101,70
10/23/1999,82,94,73
10/24/1999,82,94,
10/25/1999,80,,69
10/26/1999,81,97,66
10/27/1999,85,101,71
10/28/1999,80,99,
10/29/1999,82,,66
10/30/1999,82,,69
10/31/1999,82,94,73
11/1/1999,84,97,
11/2/1999,81,93,68
11/3/1999,83,95,72
11/4/1999,81,90,
11/5/1999,79,92,
11/6/1999,78,95,62
11/7/1999,80,,63
11/8/1999,80,,
11/9/1999,82,,
11/10/1999,82,,
11/11/1999,80,,
11/12/1999,81,,
11/13/1999,79,,
11/14/1999,72,,
11/15/1999,70,,
11/16/1999,76,,
11/17/1999,79,,
11/18/1999,75,,
11/19/1999,73,,
11/20/1999,75,,
11/21/1999,76,,
11/22/1999,76,,
11/23/1999,76,,
11/24/1999,75,,
11/25/1999,74,,
11/26/1999,73,,
11/27/1999,73,,
11/28/1999,74,,
11/29/1999,75,,
11/30/1999,69,,
12/1/1999,69,,
12/2/1999,73,,
12/3/1999,71,,
12/4/1999,69,,
12/5/1999,66,,
12/6/1999,71,,
12/7/1999,70,,
12/8/1999,68,,
12/9/1999,69,,
12/10/1999,71,,
12/11/1999,71,,
12/12/1999,71,,
12/13/1999,69,80,
12/14/1999,68,81,
12/15/1999,67,79,58
12/16/1999,73,,62
12/17/1999,71,79,
12/18/1999,67,80,
12/19/1999,68,83,56
12/20/1999,66,,
12/21/1999,65,81,51
12/22/1999,64,82,
12/23/1999,65,,
12/24/1999,63,84,49
12/25/1999,62,,
12/26/1999,66,80,50
12/27/1999,66,78,
12/28/1999,65,81,53
12/29/1999,66,79,54
12/30/1999,65,78,
12/31/1999,65,78,53
1/1/2000,65,82,54
1/2/2000,66,80,53
1/3/2000,68,78,57
1/4/2000,67,,57
1/5/2000,68,83,57
1/6/2000,69,,55
1/7/2000,69,,57
1/8/2000,69,,58
1/9/2000,68,,
1/10/2000,69,,
1/11/2000,67,,
1/12/2000,65,,
1/13/2000,63,,
1/14/2000,64,,
1/15/2000,63,,
1/16/2000,66,80,
1/17/2000,73,82,
1/18/2000,70,,
1/19/2000,71,84,
1/20/2000,68,,61
1/21/2000,68,,59
1/22/2000,67,,
1/23/2000,66,,56
1/24/2000,67,,
1/25/2000,64,,54
1/26/2000,62,77,51
1/27/2000,67,84,50
1/28/2000,73,83,
1/29/2000,74,,65
1/30/2000,67,,
1/31/2000,64,75,
2/1/2000,65,74,53
2/2/2000,68,77,58
2/3/2000,66,,
2/4/2000,62,76,
2/5/2000,63,74,50
2/6/2000,63,75,54
2/7/2000,67,81,53
2/8/2000,65,70,
2/9/2000,63,71,
2/10/2000,63,73,
2/11/2000,62,76,49
2/12/2000,62,76,
2/13/2000,66,,
2/14/2000,69,84,
2/15/2000,67,80,54
2/16/2000,64,78,53
2/17/2000,66,81,54
2/18/2000,68,78,61
2/19/2000,67,77,59
2/20/2000,65,,55
2/21/2000,64,78,
2/22/2000,65,,
2/23/2000,69,85,56
2/24/2000,71,87,61
2/25/2000,72,90,58
2/26/2000,76,,64
2/27/2000,73,90,
2/28/2000,74,89,61
2/29/2000,71,84,61
3/1/2000,70,82,60
3/2/2000,71,86,57
3/3/2000,68,,
3/4/2000,65,78,58
3/5/2000,65,,58
3/6/2000,67,78,
3/7/2000,66,,
3/8/2000,70,89,
3/9/2000,72,,58
3/10/2000,69,78,
3/11/2000,67,76,59
3/12/2000,66,76,57
3/13/2000,67,80,56
3/14/2000,67,81,56
3/15/2000,70,89,57
3/16/2000,70,82,60
3/17/2000,69,84,59
3/18/2000,74,93,
3/19/2000,80,99,64
3/20/2000,73,84,64
3/21/2000,74,92,62
3/22/2000,76,98,
3/23/2000,81,101,60
3/24/2000,84,100,68
3/25/2000,78,,67
3/26/2000,79,96,65
3/27/2000,74,81,67
3/28/2000,72,82,
3/29/2000,70,81,60
3/30/2000,69,80,58
3/31/2000,69,85,54
4/1/2000,72,88,53
4/2/2000,74,88,62
4/3/2000,75,91,
4/4/2000,79,97,63
4/5/2000,80,97,67
4/6/2000,81,94,69
4/7/2000,80,94,68
4/8/2000,76,91,62
4/9/2000,75,97,
4/10/2000,82,99,59
4/11/2000,81,96,
4/12/2000,79,93,
4/13/2000,79,94,66
4/14/2000,79,96,
4/15/2000,82,104,66
4/16/2000,85,109,
4/17/2000,85,108,
4/18/2000,85,105,69
4/19/2000,81,101,
4/20/2000,89,,70
4/21/2000,88,103,71
4/22/2000,88,103,73
4/23/2000,89,109,
4/24/2000,88,110,76
4/25/2000,91,103,76
4/26/2000,91,,
4/27/2000,90,103,77
4/28/2000,90,101,74
4/29/2000,88,101,75
4/30/2000,90,105,75
5/1/2000,91,106,76
5/2/2000,89,,80
5/3/2000,87,101,
5/4/2000,85,98,
5/5/2000,85,99,70
5/6/2000,87,,69
5/7/2000,87,99,72
5/8/2000,89,,76
5/9/2000,89,106,75
5/10/2000,87,100,78
5/11/2000,88,,78
5/12/2000,90,102,
5/13/2000,84,96,
5/14/2000,83,100,71
5/15/2000,84,,70
5/16/2000,86,102,73
5/17/2000,87,97,75
5/18/2000,87,101,
5/19/2000,88,106,74
5/20/2000,91,105,75
5/21/2000,92,107,78
5/22/2000,89,108,
5/23/2000,89,105,74
5/24/2000,87,103,
5/25/2000,86,99,68
5/26/2000,87,103,
5/27/2000,89,106,71
5/28/2000,89,109,75
5/29/2000,88,101,71
5/30/2000,90,108,72
5/31/2000,92,106,76
6/1/2000,89,107,
6/2/2000,84,105,69
6/3/2000,91,110,
6/4/2000,93,114,76
6/5/2000,93,107,80
6/6/2000,90,107,80
6/7/2000,89,102,80
6/8/2000,90,103,72
6/9/2000,90,105,78
6/10/2000,89,105,78
6/11/2000,87,,
6/12/2000,89,,72
6/13/2000,88,104,74
6/14/2000,88,106,
6/15/2000,88,,70
6/16/2000,90,107,70
6/17/2000,88,99,
6/18/2000,87,99,76
6/19/2000,90,107,77
6/20/2000,90,106,76
6/21/2000,89,106,
6/22/2000,88,102,79
6/23/2000,88,107,
6/24/2000,91,110,
6/25/2000,91,108,77
6/26/2000,90,103,79
6/27/2000,90,105,78
6/28/2000,92,,
6/29/2000,93,112,82
6/30/2000,94,110,82
7/1/2000,98,114,
7/2/2000,100,115,88
7/3/2000,96,110,
7/4/2000,93,107,
7/5/2000,94,109,
7/6/2000,92,105,
7/7/2000,92,107,78
7/8/2000,93,114,78
7/9/2000,95,111,82
7/10/2000,97,112,79
7/11/2000,98,,81
7/12/2000,95,111,
7/13/2000,96,110,
7/14/2000,98,110,85
7/15/2000,96,113,
7/16/2000,97,110,
7/17/2000,97,109,85
7/18/2000,101,116,85
7/19/2000,102,117,87
7/20/2000,99,112,
7/21/2000,95,114,
7/22/2000,94,114,78
7/23/2000,96,111,80
7/24/2000,95,112,80
7/25/2000,97,,83
7/26/2000,96,111,82
7/27/2000,93,110,78
7/28/2000,94,113,77
7/29/2000,93,114,80
7/30/2000,94,117,78
7/31/2000,95,115,81
8/1/2000,94,112,
8/2/2000,96,113,77
8/3/2000,97,112,83
8/4/2000,98,112,87
8/5/2000,95,106,
8/6/2000,96,108,
8/7/2000,94,110,
8/8/2000,96,112,
8/9/2000,94,110,81
8/10/2000,91,103,78
8/11/2000,97,112,
8/12/2000,97,109,
8/13/2000,95,110,
8/14/2000,93,105,
8/15/2000,92,,80
8/16/2000,96,112,79
8/17/2000,97,,
8/18/2000,97,112,86
8/19/2000,95,110,82
8/20/2000,99,115,84
8/21/2000,96,115,
8/22/2000,94,115,80
8/23/2000,94,,
8/24/2000,94,116,
8/25/2000,93,111,
8/26/2000,91,112,74
8/27/2000,93,114,77
8/28/2000,91,,
8/29/2000,92,,76
8/30/2000,92,106,
8/31/2000,91,105,
9/1/2000,93,101,86
9/2/2000,92,100,85
9/3/2000,90,99,85
9/4/2000,91,103,
9/5/2000,90,102,
9/6/2000,92,105,80
9/7/2000,92,,81
9/8/2000,93,108,82
9/9/2000,92,105,84
9/10/2000,91,102,
9/11/2000,91,106,82
9/12/2000,92,107,81
9/13/2000,93,,
9/14/2000,91,107,
9/15/2000,88,101,
9/16/2000,91,104,80
9/17/2000,89,100,82
9/18/2000,88,100,
9/19/2000,88,103,77
9/20/2000,88,105,72
9/21/2000,89,106,74
9/22/2000,88,105,74
9/23/2000,86,100,
9/24/2000,85,101,
9/25/2000,88,104,
9/26/2000,87,103,
9/27/2000,87,103,74
9/28/2000,89,105,76
9/29/2000,90,105,73
9/30/2000,89,103,79
10/1/2000,88,105,73
10/2/2000,89,103,76
10/3/2000,86,100,
10/4/2000,85,,76
10/5/2000,84,95,73
10/6/2000,84,93,77
10/7/2000,84,94,
10/8/2000,87,102,71
10/9/2000,83,102,60
10/10/2000,85,100,71
10/11/2000,83,99,
10/12/2000,85,101,71
10/13/2000,85,97,
10/14/2000,84,97,
10/15/2000,85,102,
10/16/2000,84,101,70
10/17/2000,83,98,65
10/18/2000,83,92,74
10/19/2000,83,94,
10/20/2000,82,96,71
10/21/2000,81,98,70
10/22/2000,84,96,73
10/23/2000,84,96,72
10/24/2000,81,96,
10/25/2000,81,96,68
10/26/2000,84,101,71
10/27/2000,83,99,69
10/28/2000,81,98,68
10/29/2000,81,99,
10/30/2000,81,99,69
10/31/2000,80,96,69
11/1/2000,80,95,69
11/2/2000,82,99,
11/3/2000,83,95,
11/4/2000,82,96,71
11/5/2000,81,94,71
11/6/2000,73,92,66
11/7/2000,75,85,66
11/8/2000,74,86,63
11/9/2000,76,89,68
11/10/2000,75,,
11/11/2000,74,85,65
11/12/2000,73,87,62
11/13/2000,75,89,62
11/14/2000,76,90,64
11/15/2000,76,89,
11/16/2000,78,,64
11/17/2000,78,89,69
11/18/2000,77,92,
11/19/2000,75,89,62
11/20/2000,76,88,62
11/21/2000,78,86,69
11/22/2000,77,82,
11/23/2000,74,82,
11/24/2000,72,81,64
11/25/2000,72,81,63
11/26/2000,71,83,
11/27/2000,69,84,57
11/28/2000,72,85,58
11/29/2000,74,85,64
11/30/2000,72,89,59
12/1/2000,70,88,59
12/2/2000,69,84,57
12/3/2000,70,89,56
12/4/2000,69,,57
12/5/2000,72,,60
12/6/2000,72,83,63
12/7/2000,70,81,
12/8/2000,67,81,57
12/9/2000,71,86,56
12/10/2000,76,91,65
12/11/2000,74,,
12/12/2000,70,78,
12/13/2000,68,78,58
12/14/2000,68,,57
12/15/2000,64,67,
12/16/2000,66,72,
12/17/2000,63,73,
12/18/2000,63,76,51
12/19/2000,63,76,53
12/20/2000,65,78,53
12/21/2000,65,77,55
12/22/2000,67,79,
12/23/2000,67,78,
12/24/2000,67,83,
12/25/2000,67,82,58
12/26/2000,69,79,58
12/27/2000,67,74,
12/28/2000,64,76,54
12/29/2000,63,,
12/30/2000,63,78,49
12/31/2000,64,76,49
1/1/2001,65,75,54
1/2/2001,63,77,
1/3/2001,66,83,51
1/4/2001,65,80,53
1/5/2001,66,78,55
1/6/2001,66,75,
1/7/2001,63,76,51
1/8/2001,64,80,
1/9/2001,64,71,
1/10/2001,62,69,57
1/11/2001,62,72,
1/12/2001,62,74,52
1/13/2001,62,75,52
1/14/2001,62,74,51
1/15/2001,63,75,
1/16/2001,62,74,
1/17/2001,61,74,
1/18/2001,62,74,
1/19/2001,61,77,51
1/20/2001,65,80,53
1/21/2001,65,75,
1/22/2001,63,,53
1/23/2001,63,75,52
1/24/2001,63,77,52
1/25/2001,64,75,
1/26/2001,62,73,
1/27/2001,65,77,50
1/28/2001,63,,
1/29/2001,56,68,45
1/30/2001,56,,42
1/31/2001,59,70,44
2/1/2001,59,74,47
2/2/2001,61,74,46
2/3/2001,61,71,51
2/4/2001,60,74,
2/5/2001,63,76,
2/6/2001,64,,54
2/7/2001,62,76,53
2/8/2001,62,76,50
2/9/2001,66,84,52
2/10/2001,74,90,
2/11/2001,71,84,57
2/12/2001,65,71,
2/13/2001,63,77,
2/14/2001,64,80,49
2/15/2001,67,80,54
2/16/2001,65,79,55
2/17/2001,65,80,56
2/18/2001,70,87,
2/19/2001,71,,
2/20/2001,65,81,53
2/21/2001,72,91,54
2/22/2001,69,80,
2/23/2001,70,85,56
2/24/2001,69,78,
2/25/2001,67,78,55
2/26/2001,65,76,57
2/27/2001,65,78,55
2/28/2001,65,81,53
3/1/2001,69,88,53
3/2/2001,72,90,55
3/3/2001,73,91,
3/4/2001,72,91,58
3/5/2001,69,84,56
3/6/2001,70,,61
3/7/2001,69,81,
3/8/2001,68,80,55
3/9/2001,74,95,
3/10/2001,82,100,62
3/11/2001,75,84,
3/12/2001,70,80,61
3/13/2001,71,83,58
3/14/2001,77,92,59
3/15/2001,80,92,69
3/16/2001,80,92,
3/17/2001,75,84,
3/18/2001,70,,
3/19/2001,70,82,59
3/20/2001,68,76,
3/21/2001,69,81,60
3/22/2001,71,82,56
3/23/2001,75,89,
3/24/2001,74,87,63
3/25/2001,80,97,60
3/26/2001,76,83,71
3/27/2001,72,78,
3/28/2001,70,82,60
3/29/2001,70,87,
3/30/2001,73,92,
3/31/2001,72,87,58
4/1/2001,74,91,61
4/2/2001,77,96,
4/3/2001,77,96,62
4/4/2001,80,98,62
4/5/2001,78,101,61
4/6/2001,82,105,59
4/7/2001,85,,65
4/8/2001,83,104,63
4/9/2001,85,102,
4/10/2001,76,87,
4/11/2001,75,89,
4/12/2001,74,91,61
4/13/2001,77,92,63
4/14/2001,75,88,
4/15/2001,75,90,60
4/16/2001,74,94,64
4/17/2001,79,96,64
4/18/2001,77,87,67
4/19/2001,76,90,65
4/20/2001,74,87,60
4/21/2001,77,90,63
4/22/2001,79,92,63
4/23/2001,81,93,
4/24/2001,79,92,65
4/25/2001,81,93,66
4/26/2001,85,101,65
4/27/2001,81,,
4/28/2001,84,103,71
4/29/2001,88,104,72
4/30/2001,87,100,76
5/1/2001,89,103,75
5/2/2001,90,111,73
5/3/2001,94,113,
5/4/2001,93,112,
5/5/2001,95,,80
5/6/2001,91,,78
5/7/2001,83,,
5/8/2001,85,98,72
5/9/2001,92,111,
5/10/2001,90,105,74
5/11/2001,92,111,75
5/12/2001,93,112,78
5/13/2001,94,109,78
5/14/2001,92,109,
5/15/2001,89,107,72
5/16/2001,88,112,71
5/17/2001,91,107,75
5/18/2001,89,,78
5/19/2001,91,112,
5/20/2001,90,,77
5/21/2001,92,109,78
5/22/2001,88,,
5/23/2001,88,108,74
5/24/2001,87,,75
5/25/2001,88,99,
5/26/2001,88,99,79
5/27/2001,85,96,
5/28/2001,83,102,67
5/29/2001,90,108,71
5/30/2001,91,109,76
5/31/2001,92,110,75
6/1/2001,94,109,78
6/2/2001,89,103,78
6/3/2001,87,104,
6/4/2001,91,111,76
6/5/2001,92,115,
6/6/2001,91,,74
6/7/2001,89,104,76
6/8/2001,89,110,
6/9/2001,91,114,
6/10/2001,89,103,76
6/11/2001,89,103,78
6/12/2001,87,98,76
6/13/2001,88,100,75
6/14/2001,90,100,
6/15/2001,92,102,83
6/16/2001,92,105,
6/17/2001,91,105,74
6/18/2001,90,104,
6/19/2001,91,107,
6/20/2001,91,107,80
6/21/2001,91,108,80
6/22/2001,91,108,78
6/23/2001,95,114,79
6/24/2001,94,,83
6/25/2001,94,111,81
6/26/2001,96,,
6/27/2001,92,106,82
6/28/2001,92,105,80
6/29/2001,91,105,
6/30/2001,93,105,79
7/1/2001,93,106,84
7/2/2001,90,105,81
7/3/2001,93,108,79
7/4/2001,92,108,
7/5/2001,91,105,
7/6/2001,91,102,
7/7/2001,94,103,84
7/8/2001,94,106,
7/9/2001,94,113,
7/10/2001,94,106,
7/11/2001,92,102,
7/12/2001,92,103,
7/13/2001,96,,80
7/14/2001,97,108,72
7/15/2001,96,109,
7/16/2001,97,112,85
7/17/2001,97,112,86
7/18/2001,95,,84
7/19/2001,100,114,85
7/20/2001,98,,
7/21/2001,95,108,
7/22/2001,96,110,
7/23/2001,94,111,82
7/24/2001,99,110,86
7/25/2001,106,118,91
7/26/2001,101,114,
7/27/2001,98,116,83
7/28/2001,97,113,
7/29/2001,98,114,84
7/30/2001,99,,85
7/31/2001,100,113,88
8/1/2001,94,110,
8/2/2001,94,110,80
8/3/2001,93,103,82
8/4/2001,96,110,83
8/5/2001,95,,86
8/6/2001,92,103,84
8/7/2001,92,,83
8/8/2001,92,,82
8/9/2001,95,,81
8/10/2001,97,,83
8/11/2001,91,110,
8/12/2001,99,,84
8/13/2001,98,,88
8/14/2001,98,,85
8/15/2001,96,116,
8/16/2001,95,113,80
8/17/2001,94,105,79
8/18/2001,94,113,79
8/19/2001,92,113,79
8/20/2001,93,115,80
8/21/2001,94,112,78
8/22/2001,92,112,77
8/23/2001,91,,74
8/24/2001,96,113,80
8/25/2001,95,110,86
8/26/2001,92,107,
8/27/2001,91,,
8/28/2001,89,105,74
8/29/2001,91,106,
8/30/2001,93,,77
8/31/2001,94,109,
9/1/2001,94,109,
9/2/2001,94,110,84
9/3/2001,91,106,
9/4/2001,93,108,
9/5/2001,92,107,79
9/6/2001,93,,78
9/7/2001,92,105,82
9/8/2001,94,,82
9/9/2001,92,107,80
9/10/2001,90,105,80
9/11/2001,90,104,77
9/12/2001,91,102,81
9/13/2001,91,,
9/14/2001,91,107,
9/15/2001,90,107,78
9/16/2001,91,,77
9/17/2001,90,,78
9/18/2001,91,,80
9/19/2001,92,104,80
9/20/2001,92,107,
9/21/2001,91,,
9/22/2001,89,103,74
9/23/2001,89,105,77
9/24/2001,88,105,76
9/25/2001,88,98,78
9/26/2001,87,106,75
9/27/2001,87,109,
9/28/2001,88,108,71
9/29/2001,89,,75
9/30/2001,87,97,77
10/1/2001,87,100,
10/2/2001,87,98,73
10/3/2001,87,97,
10/4/2001,86,96,76
10/5/2001,86,99,
10/6/2001,85,99,76
10/7/2001,85,100,
10/8/2001,83,100,69
10/9/2001,85,99,
10/10/2001,84,103,
10/11/2001,86,104,72
10/12/2001,84,102,70
10/13/2001,83,103,
10/14/2001,81,101,60
10/15/2001,79,100,63
10/16/2001,81,,65
10/17/2001,83,99,69
10/18/2001,83,98,71
10/19/2001,85,,70
10/20/2001,83,98,70
10/21/2001,84,94,73
10/22/2001,83,98,
10/23/2001,83,100,
10/24/2001,80,97,67
10/25/2001,80,98,
10/26/2001,82,96,68
10/27/2001,81,94,69
10/28/2001,81,96,71
10/29/2001,82,98,
10/30/2001,82,91,74
10/31/2001,82,92,
11/1/2001,82,94,72
11/2/2001,81,92,
11/3/2001,78,94,
11/4/2001,77,93,64
11/5/2001,77,97,62
11/6/2001,77,94,62
11/7/2001,76,92,
11/8/2001,77,96,64
11/9/2001,77,91,65
11/10/2001,77,90,67
11/11/2001,77,,65
11/12/2001,74,88,
11/13/2001,76,94,63
11/14/2001,75,87,
11/15/2001,76,,65
11/16/2001,77,89,
11/17/2001,76,88,
11/18/2001,76,,65
11/19/2001,77,90,65
11/20/2001,73,84,66
11/21/2001,71,81,
11/22/2001,70,83,59
11/23/2001,73,,62
11/24/2001,76,84,66
11/25/2001,72,82,
11/26/2001,70,83,59
11/27/2001,72,88,59
11/28/2001,73,84,61
11/29/2001,74,,66
11/30/2001,72,87,61
12/1/2001,73,,60
12/2/2001,74,87,64
12/3/2001,73,85,63
12/4/2001,74,90,62
12/5/2001,75,89,63
12/6/2001,75,,64
12/7/2001,75,90,64
12/8/2001,70,,60
12/9/2001,73,85,63
12/10/2001,75,87,65
12/11/2001,73,84,
12/12/2001,73,90,61
12/13/2001,74,91,63
12/14/2001,75,87,65
12/15/2001,74,,
12/16/2001,74,90,
12/17/2001,71,88,60
12/18/2001,73,90,58
12/19/2001,73,,62
12/20/2001,72,86,61
12/21/2001,73,87,58
12/22/2001,72,83,63
12/23/2001,70,81,
12/24/2001,71,82,
12/25/2001,72,82,65
12/26/2001,71,81,64
12/27/2001,69,82,59
12/28/2001,71,83,
12/29/2001,70,82,
12/30/2001,69,81,58
12/31/2001,69,83,58
1/1/2002,71,84,58
1/2/2002,72,84,
1/3/2002,70,85,60
1/4/2002,71,82,58
1/5/2002,69,80,
1/6/2002,67,84,56
1/7/2002,70,84,58
1/8/2002,72,83,61
1/9/2002,73,,
1/10/2002,74,84,63
1/11/2002,76,86,69
1/12/2002,73,,
1/13/2002,66,71,61
1/14/2002,62,,
1/15/2002,61,74,48
1/16/2002,65,74,49
1/17/2002,64,,
1/18/2002,63,75,53
1/19/2002,62,76,49
1/20/2002,63,76,
1/21/2002,63,76,52
1/22/2002,66,76,57
1/23/2002,64,,57
1/24/2002,66,75,55
1/25/2002,64,74,
1/26/2002,60,75,47
1/27/2002,61,76,46
1/28/2002,62,77,49
1/29/2002,64,80,48
1/30/2002,66,79,52
1/31/2002,67,72,60
2/1/2002,64,,55
2/2/2002,63,77,53
2/3/2002,62,75,51
2/4/2002,65,74,54
2/5/2002,64,78,
2/6/2002,61,77,46
2/7/2002,63,78,48
2/8/2002,63,76,53
2/9/2002,61,74,
2/10/2002,65,80,49
2/11/2002,67,82,55
2/12/2002,69,83,58
2/13/2002,69,85,58
2/14/2002,71,83,62
2/15/2002,71,83,
2/16/2002,67,75,58
2/17/2002,64,75,
2/18/2002,67,83,52
2/19/2002,73,85,60
2/20/2002,72,82,
2/21/2002,65,71,56
2/22/2002,63,,
2/23/2002,64,77,
2/24/2002,67,84,51
2/25/2002,78,94,58
2/26/2002,80,91,
2/27/2002,77,92,62
2/28/2002,75,,64
3/1/2002,71,79,63
3/2/2002,69,80,62
3/3/2002,70,85,
3/4/2002,68,,58
3/5/2002,68,81,58
3/6/2002,69,84,60
3/7/2002,71,,
3/8/2002,70,79,61
3/9/2002,71,83,61
3/10/2002,67,75,
3/11/2002,72,85,59
3/12/2002,71,,58
3/13/2002,70,,56
3/14/2002,71,87,
3/15/2002,70,90,52
3/16/2002,74,93,54
3/17/2002,81,98,62
3/18/2002,79,94,
3/19/2002,73,83,66
3/20/2002,77,90,67
3/21/2002,84,98,67
3/22/2002,77,92,
3/23/2002,74,87,
3/24/2002,72,,64
3/25/2002,73,91,
3/26/2002,76,95,61
3/27/2002,83,97,68
3/28/2002,87,102,70
3/29/2002,87,98,
3/30/2002,83,96,
3/31/2002,79,93,68
4/1/2002,81,96,69
4/2/2002,84,99,69
4/3/2002,89,107,74
4/4/2002,75,80,
4/5/2002,74,81,
4/6/2002,73,82,63
4/7/2002,73,88,
4/8/2002,75,91,63
4/9/2002,80,96,63
4/10/2002,82,97,
4/11/2002,86,,
4/12/2002,79,88,
4/13/2002,75,86,
4/14/2002,75,85,
4/15/2002,74,85,60
4/16/2002,76,,66
4/17/2002,77,92,65
4/18/2002,80,101,
4/19/2002,86,105,66
4/20/2002,93,107,76
4/21/2002,85,97,
4/22/2002,82,94,71
4/23/2002,79,88,
4/24/2002,77,91,66
4/25/2002,78,94,64
4/26/2002,82,100,69
4/27/2002,85,102,70
4/28/2002,85,103,
4/29/2002,89,,70
4/30/2002,88,101,
5/1/2002,88,105,73
5/2/2002,90,111,
5/3/2002,93,114,75
5/4/2002,92,112,79
5/5/2002,87,99,
5/6/2002,86,99,
5/7/2002,89,106,76
5/8/2002,91,109,74
5/9/2002,92,111,75
5/10/2002,93,107,80
5/11/2002,91,105,
