Date,Minimum,Maximum,Temperature,Average
1/12/1975,53.7,55.5,54.6,
1/13/1975,48.3,59.1,53.7,
1/14/1975,41.1,60.9,49.5,
1/15/1975,35.7,62.7,51.6,
1/16/1975,33.9,62.7,50.7,
1/17/1975,50.1,71.7,60.9,
1/18/1975,53.7,60.9,57.3,
1/19/1975,44.7,60.9,51.9,
1/20/1975,46.5,62.7,56.4,
1/21/1975,60.9,71.7,65.7,
1/22/1975,51.9,64.5,58.2,
1/23/1975,46.5,60.9,53.7,
1/24/1975,59.1,59.1,59.1,
1/25/1975,42.9,57.3,47.6,
1/26/1975,48.3,57.3,53.7,
1/27/1975,55.5,62.7,59.1,
1/28/1975,50.1,55.5,53.7,
1/29/1975,50.1,51.9,51,
1/30/1975,48.3,55.5,51.9,
1/31/1975,48.3,55.5,52.6,
2/1/1975,59.1,64.5,61.8,
2/2/1975,55.5,69.9,63.3,
2/3/1975,48.3,68.1,59.1,
2/4/1975,51.9,68.1,58.5,
2/5/1975,51.9,64.5,56.1,
2/6/1975,51.9,75.3,63.1,
2/7/1975,55.5,71.7,63.6,
2/8/1975,53.7,68.1,60.4,
2/9/1975,77.1,77.1,77.1,
2/10/1975,59.1,75.3,69.3,
2/11/1975,53.7,69.9,62.7,
2/12/1975,46.5,57.3,52.5,
2/13/1975,53.7,59.1,56.7,
2/14/1975,59.1,64.5,62.7,
2/15/1975,66.3,66.3,66.3,
2/16/1975,73.5,86.1,78.9,
2/17/1975,59.1,73.5,66.3,
2/18/1975,53.7,71.7,60.9,
2/19/1975,50.1,64.5,55.9,
2/20/1975,53.7,78.9,69,
2/21/1975,55.5,75.3,69,
2/22/1975,,,,
2/23/1975,55.5,68.1,64,
2/24/1975,55.5,75.3,63.9,
2/25/1975,68.1,82.5,75.3,
2/26/1975,59.1,66.3,62.7,
2/27/1975,60.9,73.5,67.2,
2/28/1975,53.7,75.3,62.7,
3/1/1975,64.5,89.7,75.3,
3/2/1975,57.3,57.3,57.3,
3/3/1975,55.5,64.5,60.9,
3/4/1975,48.3,66.3,60.1,
3/5/1975,66.3,69.9,67.5,
3/6/1975,57.3,75.3,68.7,
3/7/1975,66.3,84.3,75.3,
3/8/1975,62.7,77.1,69,
3/9/1975,50.1,66.3,57.6,
3/10/1975,41.1,69.9,58.2,
3/11/1975,50.1,86.1,74.5,
3/12/1975,68.1,84.3,76.2,
3/13/1975,68.1,82.5,74.8,
3/14/1975,53.7,73.5,64.8,
3/15/1975,59.1,73.5,64.8,
3/16/1975,59.1,82.5,72.3,
3/17/1975,66.3,93.3,83.4,
3/18/1975,71.7,87.9,81.1,
3/19/1975,66.3,73.5,69.9,
3/20/1975,62.7,77.1,72.1,
3/21/1975,80.7,80.7,80.7,
3/22/1975,55.5,80.7,70.8,
3/23/1975,62.7,84.3,77.1,
3/24/1975,60.9,95.1,73.5,
3/25/1975,68.1,91.5,78.4,
3/26/1975,75.3,95.1,85.2,
3/27/1975,75.3,95.1,84.6,
3/28/1975,68.1,82.5,74.9,
3/29/1975,60.9,69.9,63.3,
3/30/1975,57.3,62.7,60.2,
3/31/1975,71.7,71.7,71.7,
4/1/1975,51.9,75.3,63,
4/2/1975,64.5,80.7,73.8,
4/3/1975,59.1,82.5,71.3,
4/4/1975,70.4,77.1,73.8,
4/5/1975,68.1,77.1,72.4,
4/6/1975,64.5,71.7,69.3,
4/7/1975,59.1,78.9,71.7,
4/8/1975,60.9,66.3,63.6,
4/9/1975,68.1,86.1,78.5,
4/10/1975,71.7,86.1,79.5,
4/11/1975,77.1,78.9,78,
4/12/1975,59.1,75.3,67.6,
4/13/1975,57.3,77.1,70.2,
4/14/1975,68.1,87.9,78.4,
4/15/1975,68.1,87.9,78.4,
4/16/1975,62.7,66.3,63.9,
4/17/1975,73.5,78.9,76.2,
4/18/1975,69.9,87.9,78.9,
4/19/1975,78.9,96.9,91,
4/20/1975,66.3,93.3,78.3,
4/21/1975,73.5,86.1,78.9,
4/22/1975,75.3,89.7,83.7,
4/23/1975,68.1,84.3,78,
4/24/1975,60.9,84.3,74.1,
4/25/1975,68.1,87.9,79.8,
4/26/1975,68.1,95.1,84.5,
4/27/1975,73.5,86.1,79.5,
4/28/1975,75.3,91.5,81.4,
4/29/1975,84.3,98.7,93.7,
4/30/1975,80.7,104.1,93.3,
5/1/1975,73.5,100.5,89.7,
5/2/1975,78.9,91.5,85.2,
5/3/1975,69.9,100.5,87.3,
5/4/1975,98.7,98.7,98.7,
5/5/1975,89.7,102.3,96.3,
5/6/1975,73.5,93.3,84.6,
5/7/1975,69.9,91.5,78.2,
5/8/1975,82.5,89.7,86.1,
5/9/1975,91.5,95.1,92.7,
5/10/1975,78.9,100.5,89.7,
5/11/1975,75.3,100.5,87.5,
5/12/1975,80.7,95.1,90,
5/13/1975,80.7,95.1,89.7,
5/14/1975,80.7,95.1,88.5,
5/15/1975,73.5,95.1,84,
5/16/1975,73.5,102.3,85.5,
5/17/1975,77.1,104.1,90.4,
5/18/1975,73.5,102.3,89.7,
5/19/1975,78.9,104.1,91.5,
5/20/1975,73.5,100.5,87.6,
5/21/1975,77.1,105.9,90.8,
5/22/1975,77.1,109.5,93.9,
5/23/1975,87.9,109.5,100.9,
5/24/1975,77.1,104.1,92.4,
5/25/1975,77.1,105.9,94.3,
5/26/1975,78.9,105.9,95.8,
5/27/1975,95.1,107.7,102.3,
5/28/1975,86.1,105.9,98,
5/29/1975,84.3,105.9,94.5,
5/30/1975,80.7,109.5,100.5,
5/31/1975,,,,
6/1/1975,93.3,107.7,101.6,
6/2/1975,69.9,109.5,91.9,
6/3/1975,84.3,113.1,100,
6/4/1975,96.9,109.5,103.7,
6/5/1975,82.5,104.1,96.3,
6/6/1975,102.3,107.7,105,
6/7/1975,91.5,105.9,98.7,
6/8/1975,96.9,102.3,100,
6/9/1975,89.7,100.5,96,
6/10/1975,86.1,102.3,95.4,
6/11/1975,75.3,100.5,89.5,
6/12/1975,75.3,100.5,92.4,
6/13/1975,73.5,105.9,91.5,
6/14/1975,73.5,107.7,95.1,
6/15/1975,86.1,105.9,92.8,
6/16/1975,78.9,105.9,94.4,
6/17/1975,80.7,104.1,96.3,
6/18/1975,80.7,107.7,97.2,
6/19/1975,80.7,111.3,100.1,
6/20/1975,93.3,107.7,100.1,
6/21/1975,100.5,104.1,102.3,
6/22/1975,86.1,109.5,101.4,
6/23/1975,84.3,105.9,96.9,
6/24/1975,82.5,109.5,98.2,
6/25/1975,91.5,109.5,96.4,
6/26/1975,86.1,86.1,86.1,
6/27/1975,82.5,105.9,97.2,
6/28/1975,86.3,100.5,92.9,
6/29/1975,80.7,104.1,95.7,
6/30/1975,80.7,102.3,88.3,
7/1/1975,80.7,107.7,96.9,
7/2/1975,95.1,109.5,100.5,
7/3/1975,80.7,111.3,98.7,
7/4/1975,84.3,107.7,98.1,
7/5/1975,82.5,104.1,95.1,
7/6/1975,93.3,105.9,101.1,
7/7/1975,109.5,109.5,109.5,
7/8/1975,84.3,109.5,99.6,
7/9/1975,98.7,107.7,103.2,
7/10/1975,80.7,107.7,98.3,
7/11/1975,95.1,109.5,100.5,
7/12/1975,93.3,111.3,103.5,
7/13/1975,78.9,109.5,98.7,
7/14/1975,96.9,98.7,97.8,
7/15/1975,105.9,109.5,107.7,
7/16/1975,96.9,113.1,105.9,
7/17/1975,82.5,102.3,93.3,
7/18/1975,,,,
7/19/1975,87.9,107.7,97.5,
7/20/1975,96.9,107.7,102.3,
7/21/1975,95.1,109.5,101.1,
7/22/1975,84.3,111.3,98.7,
7/23/1975,82.5,107.7,96.3,
7/24/1975,78.9,109.5,97.2,
7/25/1975,84.3,107.7,98.7,
7/26/1975,98.7,107.7,104.1,
7/27/1975,95.1,111.3,104.1,
7/28/1975,82.5,109.5,93.7,
7/29/1975,84.3,113.1,99.3,
7/30/1975,102.3,114.9,108.3,
7/31/1975,96.9,113.1,106.3,
8/1/1975,96.9,111.3,105.9,
8/2/1975,86.1,111.3,96.4,
8/3/1975,95.1,105.9,101.8,
8/4/1975,91.5,105.9,99.1,
8/5/1975,87.9,107.7,96.5,
8/6/1975,89.7,107.7,100.1,
8/7/1975,96.9,107.7,102.3,
8/8/1975,95.1,95.1,95.1,
8/9/1975,89.7,109.5,100,
8/10/1975,87.9,107.7,99.3,
8/11/1975,82.5,107.7,99.4,
8/12/1975,104.1,104.1,104.1,
8/13/1975,91.5,105.9,98.7,
8/14/1975,86.1,104.1,95.1,
8/15/1975,93.3,104.1,98.7,
8/16/1975,78.9,104.1,89.2,
8/17/1975,91.5,91.5,91.5,
8/18/1975,80.7,104.1,92.4,
8/19/1975,91.5,104.1,98.1,
8/20/1975,80.7,105.9,92.7,
8/21/1975,82.5,105.9,93.3,
8/22/1975,82.5,105.9,96,
8/23/1975,80.7,107.7,93.9,
8/24/1975,80.7,109.5,94.2,
8/25/1975,80.7,109.5,97.3,
8/26/1975,89.7,109.5,101.8,
8/27/1975,91.5,107.7,99.6,
8/28/1975,95.1,107.7,102.3,
8/29/1975,95.1,105.9,100.5,
8/30/1975,84.3,104.1,95.7,
8/31/1975,93.3,104.1,98.7,
9/1/1975,82.5,102.3,92.7,
9/2/1975,84.3,104.1,95.1,
9/3/1975,95.1,107.7,101.7,
9/4/1975,91.5,104.1,96.9,
9/5/1975,86.1,104.1,95.5,
9/6/1975,91.5,105.9,96.3,
9/7/1975,77.1,107.7,89.7,
9/8/1975,89.7,105.9,99.1,
9/9/1975,105.9,105.9,105.9,
9/10/1975,102.3,107.7,105,
9/11/1975,105.9,105.9,105.9,
9/12/1975,89.7,105.9,100.5,
9/13/1975,89.7,105.9,97.8,
9/14/1975,91.5,107.7,100,
9/15/1975,102.3,107.7,105,
9/16/1975,93.3,105.9,99.6,
9/17/1975,95.1,102.3,98.7,
9/18/1975,87.9,104.1,96,
9/19/1975,105.9,105.9,105.9,
9/20/1975,105.9,105.9,105.9,
9/21/1975,78.9,105.9,92.1,
9/22/1975,69.9,105.9,89.1,
9/23/1975,80.7,93.3,87,
9/24/1975,100.5,104.1,102.3,
9/25/1975,107.7,107.7,107.7,
9/26/1975,105.9,105.9,105.9,
9/27/1975,80.7,100.5,89.7,
9/28/1975,89.7,105.9,97.8,
9/29/1975,104.1,104.1,104.1,
9/30/1975,,,,
10/1/1975,105.9,105.9,105.9,
10/2/1975,100.5,100.5,100.5,
10/3/1975,84.3,98.7,91.5,
10/4/1975,95.1,95.1,95.1,
10/5/1975,69.9,95.1,82.5,
10/6/1975,,,,
10/7/1975,68.1,95.1,81.9,
10/8/1975,69.9,69.9,69.9,
10/9/1975,,,,
10/10/1975,78.9,93.3,86.1,
10/11/1975,,,,
10/12/1975,75.3,87.9,81.1,
10/13/1975,84.3,86.1,85.2,
10/14/1975,59.1,91.5,78.9,
10/15/1975,78.9,95.1,88.5,
10/16/1975,86.1,86.1,86.1,
10/17/1975,71.7,86.1,79.5,
10/18/1975,75.3,86.1,82.5,
10/19/1975,60.9,87.9,77.1,
10/20/1975,73.5,87.9,80.7,
10/21/1975,62.7,87.9,74.1,
10/22/1975,64.5,64.5,64.5,
10/23/1975,71.7,89.7,79.3,
10/24/1975,71.7,80.7,76.2,
10/25/1975,57.3,57.3,57.3,
10/26/1975,,,,
10/27/1975,,,,
10/28/1975,73.5,86.1,79.8,
10/29/1975,69.9,69.9,69.9,
10/30/1975,73.5,87.9,80.7,
10/31/1975,77.1,89.7,83.4,
11/1/1975,71.7,71.7,71.7,
11/2/1975,59.1,59.1,59.1,
11/3/1975,73.5,84.3,78.9,
11/4/1975,,,,
11/5/1975,51.9,75.3,66.3,
11/6/1975,71.7,75.3,73.5,
11/7/1975,69.9,69.9,69.9,
11/8/1975,71.7,91.5,78.9,
11/9/1975,75.3,89.7,82.5,
11/10/1975,86.1,86.1,86.1,
11/11/1975,84.3,84.3,84.3,
11/12/1975,53.7,80.7,68.1,
11/13/1975,66.3,66.3,66.3,
11/14/1975,64.5,64.5,64.5,
11/15/1975,,,,
11/16/1975,86.1,86.1,86.1,
11/17/1975,86.1,86.1,86.1,
11/18/1975,71.7,84.3,78,
11/19/1975,,,,
11/20/1975,66.3,77.1,71.7,
11/21/1975,73.5,73.5,73.5,
11/22/1975,57.3,77.1,64.5,
11/23/1975,66.3,80.7,71.1,
11/24/1975,68.1,86.1,77.1,
11/25/1975,69.9,69.9,69.9,
11/26/1975,68.1,82.5,75.3,
11/27/1975,80.7,87.9,84.3,
11/28/1975,71.7,86.1,80.7,
11/29/1975,55.5,64.5,60,
11/30/1975,57.3,77.1,65.4,
12/1/1975,,,,
12/2/1975,62.7,75.3,69,
12/3/1975,53.7,64.5,59.7,
12/4/1975,66.3,66.3,66.3,
12/5/1975,48.3,68.1,60.9,
12/6/1975,55.5,68.1,62.1,
12/7/1975,50.1,64.5,54.9,
12/8/1975,51.9,66.3,58.5,
12/9/1975,66.3,82.5,74.4,
12/10/1975,,,,
12/11/1975,57.3,64.5,60,
12/12/1975,50.1,64.5,55.5,
12/13/1975,55.5,68.1,61.8,
12/14/1975,55.5,68.1,61.8,
12/15/1975,62.7,62.7,62.7,
12/16/1975,50.1,55.5,53.1,
12/17/1975,55.5,62.7,59.7,
12/18/1975,66.3,66.3,66.3,
12/19/1975,59.1,59.1,59.1,
12/20/1975,46.5,55.5,51.3,
12/21/1975,53.7,73.5,63.6,
12/22/1975,71.7,71.7,71.7,
12/23/1975,64.5,77.1,69.9,
12/24/1975,50.1,53.7,51.9,
12/25/1975,42.9,55.5,47.7,
12/26/1975,42.9,62.7,51,
12/27/1975,60.9,69.9,65.4,
12/28/1975,53.7,71.7,64.5,
12/29/1975,78.9,78.9,78.9,
12/30/1975,55.5,55.5,55.5,
12/31/1975,51.9,62.7,57.9,
1/1/1976,57.3,57.3,57.3,
1/2/1976,60.9,60.9,60.9,
1/3/1976,41.1,64.5,50.7,
1/4/1976,53.7,53.7,53.7,
1/5/1976,48.3,64.5,56.4,
1/6/1976,57.3,62.7,59.7,
1/7/1976,46.5,64.5,55.5,
1/8/1976,46.5,46.5,46.5,
1/9/1976,55.5,66.3,60.9,
1/10/1976,53.7,71.7,62.7,
1/11/1976,60.9,66.3,63.6,
1/12/1976,51.9,51.9,51.9,
1/13/1976,51.9,68.1,57.8,
1/14/1976,55.5,66.3,61.8,
1/15/1976,44.7,64.5,51.4,
1/16/1976,48.3,66.3,57.3,
1/17/1976,46.5,77.1,64.5,
1/18/1976,57.3,71.7,64.5,
1/19/1976,50.1,78.9,68.4,
1/20/1976,57.3,77.1,69.3,
1/21/1976,57.3,75.3,70.6,
1/22/1976,53.7,77.1,62.7,
1/23/1976,57.3,69.9,65.2,
1/24/1976,59.1,78.9,69,
1/25/1976,51.9,57.3,54.9,
1/26/1976,50.1,50.1,50.1,
1/27/1976,59.1,66.3,62.7,
1/28/1976,,,,
1/29/1976,55.5,75.3,68.1,
1/30/1976,53.7,80.7,67.2,
1/31/1976,53.7,59.1,56.7,
2/1/1976,50.1,64.5,56.2,
2/2/1976,48.3,48.3,48.3,
2/3/1976,53.7,69.9,62.7,
2/4/1976,57.3,71.7,64.5,
2/5/1976,55.5,66.3,61.3,
2/6/1976,57.3,62.7,60,
2/7/1976,55.5,68.1,62.7,
2/8/1976,50.1,75.3,62.7,
2/9/1976,57.3,80.7,64.5,
2/10/1976,64.5,84.3,74.4,
2/11/1976,53.7,62.7,56.7,
2/12/1976,46.5,57.3,51.3,
2/13/1976,53.7,60.9,57.3,
2/14/1976,44.7,59.1,49.2,
2/15/1976,50.1,62.7,56.1,
2/16/1976,51.9,62.7,59.1,
2/17/1976,59.1,64.5,61.3,
2/18/1976,55.5,69.9,62.7,
2/19/1976,50.1,71.7,63.1,
2/20/1976,56.4,59.1,57.5,
2/21/1976,48.3,66.3,55.5,
2/22/1976,53.7,62.7,58.2,
2/23/1976,66.3,69.9,68.1,
2/24/1976,55.5,64.5,61.5,
2/25/1976,50.1,62.7,56.1,
2/26/1976,51.9,69.9,60.9,
2/27/1976,51.9,73.5,62.7,
2/28/1976,55.5,64.5,61.8,
2/29/1976,53.7,66.3,60,
3/1/1976,59.1,71.7,65.7,
3/2/1976,46.5,59.1,54.9,
3/3/1976,44.7,59.1,50.5,
3/4/1976,50.1,59.1,54.6,
3/5/1976,50.1,50.1,50.1,
3/6/1976,80.7,80.7,80.7,
3/7/1976,60.9,68.1,63.9,
3/8/1976,55.5,69.9,62.7,
3/9/1976,55.5,69.9,62.7,
3/10/1976,66.3,82.5,74.1,
3/11/1976,57.3,77.1,67.2,
3/12/1976,57.3,77.1,67.2,
3/13/1976,64.5,82.5,75.3,
3/14/1976,64.5,68.1,65.7,
3/15/1976,60.9,71.7,67.2,
3/16/1976,62.7,78.9,70.8,
3/17/1976,68.1,82.5,75.3,
3/18/1976,59.1,66.3,63.1,
3/19/1976,59.1,73.5,64.9,
3/20/1976,60.9,62.7,61.8,
3/21/1976,59.1,75.3,66.3,
3/22/1976,55.5,71.7,64.5,
3/23/1976,57.3,69.9,62.7,
3/24/1976,,,,
3/25/1976,59.1,59.1,59.1,
3/26/1976,69.9,75.3,72.6,
3/27/1976,59.1,62.7,60.4,
3/28/1976,75.3,75.3,75.3,
3/29/1976,60.9,80.7,69,
3/30/1976,60.9,84.3,74.7,
3/31/1976,75.3,75.3,75.3,
4/1/1976,71.7,84.3,78,
4/2/1976,69.9,89.7,80.7,
4/3/1976,66.3,78.9,72.9,
4/4/1976,64.5,80.7,73.1,
4/5/1976,62.7,75.3,69,
4/6/1976,64.5,84.3,77.5,
4/7/1976,60.9,77.1,72.1,
4/8/1976,62.7,80.7,70.5,
4/9/1976,62.7,78.9,73.3,
4/10/1976,62.7,82.5,77.7,
4/11/1976,66.3,78.9,71.7,
4/12/1976,60.9,87.9,79.6,
4/13/1976,64.5,91.5,79,
4/14/1976,71.7,96.9,91,
4/15/1976,69.9,98.7,90.1,
4/16/1976,73.5,100.5,85.2,
4/17/1976,73.5,98.7,90.7,
4/18/1976,75.3,91.5,84.6,
4/19/1976,68.1,91.5,78.9,
4/20/1976,64.5,87.9,79.3,
4/21/1976,60.9,86.1,76.1,
4/22/1976,69.9,87.9,83,
4/23/1976,64.5,86.1,75.3,
4/24/1976,62.7,87.9,75.8,
4/25/1976,66.3,86.1,77.5,
4/26/1976,73.5,84.3,81,
4/27/1976,71.7,87.9,81.5,
4/28/1976,66.3,91.5,84.7,
4/29/1976,71.7,95.1,84,
4/30/1976,69.9,93.3,84.3,
5/1/1976,82.5,95.1,88.4,
5/2/1976,75.3,95.1,89.2,
5/3/1976,82.5,95.1,89.2,
5/4/1976,75.3,93.3,84.5,
5/5/1976,75.3,96.9,86.9,
5/6/1976,77.1,100.5,92.1,
5/7/1976,86.1,95.1,92.5,
5/8/1976,75.3,96.9,86.2,
5/9/1976,68.1,91.5,82.9,
5/10/1976,69.9,98.7,88.8,
5/11/1976,75.3,98.7,89.7,
5/12/1976,78.9,104.1,93.7,
5/13/1976,80.7,102.3,96.2,
5/14/1976,82.5,102.3,93.3,
5/15/1976,78.9,98.7,88.8,
5/16/1976,73.5,100.5,88.8,
5/17/1976,84.3,98.7,92.8,
5/18/1976,86.1,98.7,94.6,
5/19/1976,77.1,100.5,93,
5/20/1976,80.7,104.1,94.7,
5/21/1976,91.5,105.9,99.8,
5/22/1976,84.3,102.3,95,
5/23/1976,80.7,98.7,91,
5/24/1976,73.5,98.7,90.4,
5/25/1976,86.1,96.9,92.8,
5/26/1976,82.5,104.1,93.7,
5/27/1976,86.1,105.5,95.6,
5/28/1976,73.5,96.9,90.9,
5/29/1976,87.9,100.5,95.4,
5/30/1976,89.7,105.9,98.9,
5/31/1976,77.1,107.7,95.2,
6/1/1976,86.1,105.9,99,
6/2/1976,96.9,105.9,101.4,
6/3/1976,78.9,104.1,95.3,
6/4/1976,78.9,102.3,94.7,
6/5/1976,80.7,104.1,94.3,
6/6/1976,75.3,102.3,91.4,
6/7/1976,86.1,105.9,97.3,
6/8/1976,84.3,105.9,96.6,
6/9/1976,87.9,104.1,95.1,
6/10/1976,77.1,104.1,93.7,
6/11/1976,80.7,107.7,97.2,
6/12/1976,89.7,107.7,99.6,
6/13/1976,80.7,107.7,99.1,
6/14/1976,84.3,105.9,96.9,
6/15/1976,78.9,107.7,99.7,
6/16/1976,98.7,109.5,105.9,
6/17/1976,82.5,107.7,100.2,
6/18/1976,77.1,107.7,94.7,
6/19/1976,86.1,116.7,100.3,
6/20/1976,82.5,105.9,97.3,
6/21/1976,77.1,104.1,96.5,
6/22/1976,80.7,107.7,96.9,
6/23/1976,78.9,109.5,96.9,
6/24/1976,80.7,109.5,101.2,
6/25/1976,93.3,109.5,104.2,
6/26/1976,80.7,104.1,98.5,
6/27/1976,87.9,116.7,103.3,
6/28/1976,84.3,107.7,99,
6/29/1976,84.3,105.9,96.1,
6/30/1976,77.1,105.9,94.6,
7/1/1976,80.7,105.9,96.9,
7/2/1976,93.3,107.7,102.6,
7/3/1976,87.9,109.5,102.7,
7/4/1976,87.9,107.7,101,
7/5/1976,87.9,107.7,100.1,
7/6/1976,91.5,104.1,97.7,
7/7/1976,86.1,105.9,99.8,
7/8/1976,73.5,105.9,93.8,
7/9/1976,82.5,107.7,98.2,
7/10/1976,87.9,109.5,102.4,
7/11/1976,89.7,109.5,103.6,
7/12/1976,80.7,109.5,99.7,
7/13/1976,82.5,105.9,97,
7/14/1976,82.5,105.9,98,
7/15/1976,80.7,104.1,96.5,
7/16/1976,93.3,105.9,99.8,
7/17/1976,78.9,107.7,91.5,
7/18/1976,95.1,107.7,102.7,
7/19/1976,87.9,105.9,98.5,
7/20/1976,93.3,104.1,100.2,
7/21/1976,91.5,102.3,96.9,
7/22/1976,73.5,102.3,91.5,
7/23/1976,78.9,102.3,94.9,
7/24/1976,78.9,104.1,96.9,
7/25/1976,93.3,98.7,95.9,
7/26/1976,86.1,105.9,99.4,
7/27/1976,89.7,107.7,99.3,
7/28/1976,84.3,105.9,98.1,
7/29/1976,91.5,107.7,100.9,
7/30/1976,84.3,107.7,99.3,
7/31/1976,95.1,111.3,105.5,
8/1/1976,86.1,109.5,98.9,
8/2/1976,84.3,109.5,98.7,
8/3/1976,82.5,109.5,102.3,
8/4/1976,86.1,111.3,101.7,
8/5/1976,82.5,109.5,95.1,
8/6/1976,93.3,111.3,105.7,
8/7/1976,89.7,109.5,101,
8/8/1976,84.3,109.5,102.1,
8/9/1976,80.7,107.7,98.9,
8/10/1976,87.9,109.5,102.3,
8/11/1976,87.9,109.5,100.2,
8/12/1976,96.9,111.3,105.7,
8/13/1976,93.3,111.3,102.8,
8/14/1976,84.3,107.7,99.1,
8/15/1976,95.1,107.7,103.4,
8/16/1976,93.3,107.7,103.4,
8/17/1976,82.5,109.5,99,
8/18/1976,91.5,105.9,102.3,
8/19/1976,80.7,107.7,98.2,
8/20/1976,84.3,105.9,97.5,
8/21/1976,80.7,105.9,95.1,
8/22/1976,80.7,104.1,95,
8/23/1976,78.9,102.3,92.3,
8/24/1976,73.5,98.7,87.1,
8/25/1976,71.7,102.3,89,
8/26/1976,80.7,102.3,95.3,
8/27/1976,77.1,104.1,93.3,
8/28/1976,73.5,105.9,91.9,
8/29/1976,91.5,105.9,101,
8/30/1976,78.9,107.7,100,
8/31/1976,75.3,104.1,91.3,
9/1/1976,82.5,105.9,99.4,
9/2/1976,75.3,105.9,97.5,
9/3/1976,87.9,100.5,95.7,
9/4/1976,73.5,100.5,90.7,
9/5/1976,77.1,104.1,96.5,
9/6/1976,77.1,104.1,95.5,
9/7/1976,80.7,104.1,94.9,
9/8/1976,75.3,105.9,91.3,
9/9/1976,77.1,104.1,94.2,
9/10/1976,87.9,104.1,97.5,
9/11/1976,77.1,104.1,97.9,
9/12/1976,77.1,104.1,96.1,
9/13/1976,77.1,105.9,98.3,
9/14/1976,78.9,107.7,96.7,
9/15/1976,80.7,107.7,97.9,
9/16/1976,93.3,109.5,103.5,
9/17/1976,77.1,104.1,97.9,
9/18/1976,98.7,102.3,100.5,
9/19/1976,82.5,100.5,93,
9/20/1976,77.1,102.3,90.3,
9/21/1976,87.9,98.7,95.6,
9/22/1976,71.7,96.9,88.1,
9/23/1976,73.5,98.7,89.5,
9/24/1976,69.9,98.7,87.7,
9/25/1976,69.9,100.5,86,
9/26/1976,71.7,96.9,86.5,
9/27/1976,73.5,100.5,89.1,
9/28/1976,75.3,100.5,87.6,
9/29/1976,73.5,98.7,87.3,
9/30/1976,68.1,98.7,89.8,
10/1/1976,73.5,102.3,91.7,
10/2/1976,73.5,102.3,86.4,
10/3/1976,75.3,98.7,88.1,
10/4/1976,71.7,98.7,85.4,
10/5/1976,69.9,100.5,86.9,
10/6/1976,73.5,87.9,81.9,
10/7/1976,75.3,98.7,86.1,
10/8/1976,71.7,100.5,88.9,
10/9/1976,69.9,96.9,87.6,
10/10/1976,71.7,96.9,85.6,
10/11/1976,82.5,96.9,89.6,
10/12/1976,75.3,96.9,85.7,
10/13/1976,77.1,96.9,85.8,
10/14/1976,73.5,93.3,87,
10/15/1976,75.3,98.7,91.3,
10/16/1976,75.3,98.7,88.4,
10/17/1976,71.7,96.9,84.5,
10/18/1976,73.5,96.9,87.4,
10/19/1976,78.9,95.1,88.4,
10/20/1976,73.5,98.7,89.1,
10/21/1976,69.9,98.7,85.9,
10/22/1976,73.5,95.1,84.3,
10/23/1976,75.3,96.9,88.2,
10/24/1976,69.9,95.1,84.3,
10/25/1976,78.9,96.9,88.4,
10/26/1976,77.1,96.9,90.2,
10/27/1976,68.1,96.9,82.9,
10/28/1976,69.9,95.1,81.7,
10/29/1976,66.3,91.5,79.2,
10/30/1976,66.3,86.1,76.1,
10/31/1976,68.1,86.1,77.2,
11/1/1976,64.5,77.1,69.9,
11/2/1976,59.1,75.3,67.8,
11/3/1976,51.9,75.3,64.7,
11/4/1976,59.1,78.9,72.1,
11/5/1976,55.5,80.7,68.3,
11/6/1976,55.5,82.5,72.3,
11/7/1976,60.9,82.5,73.1,
11/8/1976,62.7,82.5,72.4,
11/9/1976,64.5,82.5,73.8,
11/10/1976,59.1,82.5,70.7,
11/11/1976,62.7,82.5,71.4,
11/12/1976,59.1,82.5,75.4,
11/13/1976,68.1,80.7,73.9,
11/14/1976,62.7,78.9,70.8,
11/15/1976,60.9,78.9,71,
11/16/1976,59.1,78.9,70.1,
11/17/1976,60.9,77.1,69.1,
11/18/1976,60.9,73.5,65.6,
11/19/1976,57.3,75.3,66.4,
11/20/1976,53.7,77.1,66.2,
11/21/1976,55.5,80.7,69.1,
11/22/1976,46.5,77.1,67.6,
11/23/1976,60.9,78.9,69.9,
11/24/1976,59.1,82.5,72.8,
11/25/1976,60.9,86.1,73.9,
11/26/1976,57.3,87.9,72.6,
11/27/1976,57.3,87.9,74.1,
11/28/1976,60.9,84.3,72,
11/29/1976,50.1,68.1,61.1,
11/30/1976,46.5,69.9,56.3,
12/1/1976,44.7,73.5,58.7,
12/2/1976,50.1,80.7,64.3,
12/3/1976,53.7,73.5,62.6,
12/4/1976,48.3,75.3,62.6,
12/5/1976,46.5,75.3,61.1,
12/6/1976,50.1,75.3,63,
12/7/1976,48.3,77.1,62,
12/8/1976,46.5,77.1,60.8,
12/9/1976,51.9,77.1,65.2,
12/10/1976,51.9,80.7,65.8,
12/11/1976,50.1,71.7,64,
12/12/1976,51.9,69.9,61.8,
12/13/1976,51.9,86.1,63.9,
12/14/1976,55.5,78.9,68.6,
12/15/1976,53.7,80.7,69.9,
12/16/1976,51.9,77.1,63.5,
12/17/1976,48.3,71.7,61.7,
12/18/1976,51.9,73.5,63,
12/19/1976,51.9,73.5,62,
12/20/1976,51.9,75.3,61.7,
12/21/1976,59.1,75.3,67.8,
12/22/1976,53.7,69.9,61.1,
12/23/1976,46.5,64.5,56.6,
